Número Conexión,IP cliente,Latitud,Longitud,Velocidad,Altitud,TiempoAtencion(nanosegundos)
192.168.0.10,0.0,0.0,0.0,0.0
192.168.0.10,-74.0683995,4.7072671,0.0,0.0
192.168.0.10,-74.0683995,4.7072671,0.0,0.0
192.168.0.10,-74.0683995,4.7072671,0.0,0.0
